"st_fips","state","estimate","moe","year","sex","age"
25,"Massachusetts",198766,5898,2018,"M","40-44"
25,"Massachusetts",215612,1885,2018,"M","45-49"
25,"Massachusetts",232939,1523,2018,"M","50-54"
25,"Massachusetts",239151,5562,2018,"M","55-59"
25,"Massachusetts",87142,4895,2018,"M","60-61"
25,"Massachusetts",126406,5340,2018,"M","62-64"
25,"Massachusetts",70517,3261,2018,"M","65-66"
25,"Massachusetts",98793,3770,2018,"M","67-69"
25,"Massachusetts",133975,4277,2018,"M","70-74"
25,"Massachusetts",84126,3472,2018,"M","75-79"
25,"Massachusetts",55229,3446,2018,"M","80-84"
25,"Massachusetts",50150,2759,2018,"M","85+"
25,"Massachusetts",174768,1336,2018,"F","00-04"
25,"Massachusetts",183888,5020,2018,"F","05-09"
25,"Massachusetts",188453,5157,2018,"F","10-14"
25,"Massachusetts",121894,1792,2018,"F","15-17"
25,"Massachusetts",105319,2047,2018,"F","18-19"
25,"Massachusetts",51699,4005,2018,"F","20"
25,"Massachusetts",48779,4089,2018,"F","21"
25,"Massachusetts",147468,4224,2018,"F","22-24"
25,"Massachusetts",250753,1524,2018,"F","25-29"
25,"Massachusetts",242145,1329,2018,"F","30-34"
25,"Massachusetts",222349,5852,2018,"F","35-39"
25,"Massachusetts",207531,6152,2018,"F","40-44"
25,"Massachusetts",227884,1541,2018,"F","45-49"
25,"Massachusetts",245116,1225,2018,"F","50-54"
25,"Massachusetts",251438,5313,2018,"F","55-59"
25,"Massachusetts",95405,4847,2018,"F","60-61"
25,"Massachusetts",141622,4733,2018,"F","62-64"
25,"Massachusetts",85787,3696,2018,"F","65-66"
25,"Massachusetts",110663,4224,2018,"F","67-69"
25,"Massachusetts",156811,4947,2018,"F","70-74"
25,"Massachusetts",112022,4540,2018,"F","75-79"
25,"Massachusetts",75889,3499,2018,"F","80-84"
25,"Massachusetts",103579,3880,2018,"F","85+"
25,"Massachusetts",6902149,NA,2018,NA,"total"
25,"Massachusetts",181456,1651,2019,"M","00-04"
25,"Massachusetts",179652,6165,2019,"M","05-09"
25,"Massachusetts",204420,6341,2019,"M","10-14"
25,"Massachusetts",125125,1482,2019,"M","15-17"
25,"Massachusetts",102478,2104,2019,"M","18-19"
25,"Massachusetts",50210,4146,2019,"M","20"
25,"Massachusetts",50673,4587,2019,"M","21"
25,"Massachusetts",138642,5482,2019,"M","22-24"
25,"Massachusetts",255467,1794,2019,"M","25-29"
25,"Massachusetts",244708,2275,2019,"M","30-34"
25,"Massachusetts",219139,6234,2019,"M","35-39"
25,"Massachusetts",198576,6667,2019,"M","40-44"
25,"Massachusetts",207232,1664,2019,"M","45-49"
25,"Massachusetts",225784,1477,2019,"M","50-54"
25,"Massachusetts",240267,6337,2019,"M","55-59"
25,"Massachusetts",84726,5127,2019,"M","60-61"
25,"Massachusetts",127330,5440,2019,"M","62-64"
25,"Massachusetts",78053,4300,2019,"M","65-66"
25,"Massachusetts",97511,4319,2019,"M","67-69"
25,"Massachusetts",136824,4659,2019,"M","70-74"
25,"Massachusetts",88715,3955,2019,"M","75-79"
25,"Massachusetts",54074,3377,2019,"M","80-84"
25,"Massachusetts",54494,3629,2019,"M","85+"
25,"Massachusetts",173610,1081,2019,"F","00-04"
25,"Massachusetts",175869,6157,2019,"F","05-09"
25,"Massachusetts",191187,6106,2019,"F","10-14"
25,"Massachusetts",120458,1277,2019,"F","15-17"
25,"Massachusetts",103332,2729,2019,"F","18-19"
25,"Massachusetts",48087,3812,2019,"F","20"
25,"Massachusetts",48201,3645,2019,"F","21"
25,"Massachusetts",148527,5104,2019,"F","22-24"
25,"Massachusetts",246942,1123,2019,"F","25-29"
25,"Massachusetts",245490,1801,2019,"F","30-34"
25,"Massachusetts",220124,5547,2019,"F","35-39"
25,"Massachusetts",211815,6064,2019,"F","40-44"
25,"Massachusetts",221843,2027,2019,"F","45-49"
25,"Massachusetts",239546,1529,2019,"F","50-54"
25,"Massachusetts",243321,5494,2019,"F","55-59"
25,"Massachusetts",98540,4395,2019,"F","60-61"
25,"Massachusetts",147433,5660,2019,"F","62-64"
25,"Massachusetts",83197,4636,2019,"F","65-66"
25,"Massachusetts",114144,5039,2019,"F","67-69"
25,"Massachusetts",166428,5545,2019,"F","70-74"
25,"Massachusetts",115584,4745,2019,"F","75-79"
25,"Massachusetts",77829,3850,2019,"F","80-84"
25,"Massachusetts",105440,4125,2019,"F","85+"
25,"Massachusetts",6892503,NA,2019,NA,"total"
25,"Massachusetts",175289,1327,2021,"M","00-04"
25,"Massachusetts",183343,5267,2021,"M","05-09"
25,"Massachusetts",209335,5356,2021,"M","10-14"
25,"Massachusetts",127743,1221,2021,"M","15-17"
25,"Massachusetts",102375,2092,2021,"M","18-19"
25,"Massachusetts",51744,4171,2021,"M","20"
25,"Massachusetts",47485,3391,2021,"M","21"
25,"Massachusetts",137622,4913,2021,"M","22-24"
25,"Massachusetts",242060,1722,2021,"M","25-29"
25,"Massachusetts",248049,1915,2021,"M","30-34"
25,"Massachusetts",235722,7080,2021,"M","35-39"
25,"Massachusetts",210846,6929,2021,"M","40-44"
25,"Massachusetts",201737,1776,2021,"M","45-49"
25,"Massachusetts",227132,1392,2021,"M","50-54"
25,"Massachusetts",236255,6516,2021,"M","55-59"
25,"Massachusetts",98719,4857,2021,"M","60-61"
25,"Massachusetts",135310,5737,2021,"M","62-64"
25,"Massachusetts",74739,3284,2021,"M","65-66"
25,"Massachusetts",112766,4228,2021,"M","67-69"
25,"Massachusetts",154055,4512,2021,"M","70-74"
25,"Massachusetts",91601,3509,2021,"M","75-79"
25,"Massachusetts",55548,2597,2021,"M","80-84"
25,"Massachusetts",48777,2934,2021,"M","85+"
25,"Massachusetts",170886,1188,2021,"F","00-04"
25,"Massachusetts",181910,5624,2021,"F","05-09"
25,"Massachusetts",192653,5529,2021,"F","10-14"
25,"Massachusetts",120781,1285,2021,"F","15-17"
25,"Massachusetts",109505,2723,2021,"F","18-19"
25,"Massachusetts",50948,3478,2021,"F","20"
25,"Massachusetts",51768,4212,2021,"F","21"
25,"Massachusetts",136581,4646,2021,"F","22-24"
25,"Massachusetts",242315,1433,2021,"F","25-29"
25,"Massachusetts",247190,1285,2021,"F","30-34"
25,"Massachusetts",235351,5695,2021,"F","35-39"
25,"Massachusetts",217616,5663,2021,"F","40-44"
25,"Massachusetts",209308,1343,2021,"F","45-49"
25,"Massachusetts",237486,1426,2021,"F","50-54"
25,"Massachusetts",247571,5277,2021,"F","55-59"
25,"Massachusetts",100204,4428,2021,"F","60-61"
25,"Massachusetts",145437,5195,2021,"F","62-64"
25,"Massachusetts",89380,3731,2021,"F","65-66"
25,"Massachusetts",121155,4432,2021,"F","67-69"
25,"Massachusetts",178690,4456,2021,"F","70-74"
25,"Massachusetts",115479,4607,2021,"F","75-79"
25,"Massachusetts",74148,3734,2021,"F","80-84"
25,"Massachusetts",100109,4437,2021,"F","85+"
25,"Massachusetts",6984723,NA,2021,NA,"total"
25,"Massachusetts",176109,1172,2022,"M","00-04"
25,"Massachusetts",186360,6140,2022,"M","05-09"
25,"Massachusetts",196397,6014,2022,"M","10-14"
25,"Massachusetts",125447,1534,2022,"M","15-17"
25,"Massachusetts",102216,2198,2022,"M","18-19"
25,"Massachusetts",51403,4011,2022,"M","20"
25,"Massachusetts",51030,4277,2022,"M","21"
25,"Massachusetts",143252,4779,2022,"M","22-24"
25,"Massachusetts",240623,1915,2022,"M","25-29"
25,"Massachusetts",247757,1906,2022,"M","30-34"
25,"Massachusetts",230588,5695,2022,"M","35-39"
25,"Massachusetts",222302,5796,2022,"M","40-44"
25,"Massachusetts",199215,1873,2022,"M","45-49"
25,"Massachusetts",224533,2111,2022,"M","50-54"
25,"Massachusetts",234374,6182,2022,"M","55-59"
25,"Massachusetts",95656,5731,2022,"M","60-61"
25,"Massachusetts",135630,5754,2022,"M","62-64"
25,"Massachusetts",79896,4144,2022,"M","65-66"
25,"Massachusetts",112914,4537,2022,"M","67-69"
25,"Massachusetts",149986,4824,2022,"M","70-74"
25,"Massachusetts",105329,4058,2022,"M","75-79"
25,"Massachusetts",60372,3582,2022,"M","80-84"
25,"Massachusetts",48098,3066,2022,"M","85+"
25,"Massachusetts",166143,1200,2022,"F","00-04"
25,"Massachusetts",173480,5506,2022,"F","05-09"
25,"Massachusetts",190299,5506,2022,"F","10-14"
25,"Massachusetts",121753,1352,2022,"F","15-17"
25,"Massachusetts",104814,2373,2022,"F","18-19"
25,"Massachusetts",48517,3812,2022,"F","20"
25,"Massachusetts",46357,4022,2022,"F","21"
25,"Massachusetts",151013,5307,2022,"F","22-24"
25,"Massachusetts",237950,1500,2022,"F","25-29"
25,"Massachusetts",242291,1285,2022,"F","30-34"
25,"Massachusetts",233327,6453,2022,"F","35-39"
25,"Massachusetts",221074,6629,2022,"F","40-44"
25,"Massachusetts",204635,1820,2022,"F","45-49"
25,"Massachusetts",229646,1098,2022,"F","50-54"
25,"Massachusetts",240198,5904,2022,"F","55-59"
25,"Massachusetts",95467,3940,2022,"F","60-61"
25,"Massachusetts",152018,6255,2022,"F","62-64"
25,"Massachusetts",87300,4149,2022,"F","65-66"
25,"Massachusetts",126603,4192,2022,"F","67-69"
25,"Massachusetts",175082,4809,2022,"F","70-74"
25,"Massachusetts",129470,4660,2022,"F","75-79"
25,"Massachusetts",86576,3895,2022,"F","80-84"
25,"Massachusetts",98474,4303,2022,"F","85+"
25,"Massachusetts",6981974,NA,2022,NA,"total"
25,"Massachusetts",175110,1523,2023,"M","00-04"
25,"Massachusetts",188029,6034,2023,"M","05-09"
25,"Massachusetts",194750,6156,2023,"M","10-14"
25,"Massachusetts",131559,2640,2023,"M","15-17"
25,"Massachusetts",99848,2181,2023,"M","18-19"
25,"Massachusetts",44878,3257,2023,"M","20"
25,"Massachusetts",43963,3535,2023,"M","21"
25,"Massachusetts",148174,5238,2023,"M","22-24"
25,"Massachusetts",237172,1736,2023,"M","25-29"
25,"Massachusetts",247786,1886,2023,"M","30-34"
25,"Massachusetts",237803,6706,2023,"M","35-39"
25,"Massachusetts",225104,6363,2023,"M","40-44"
25,"Massachusetts",198726,1613,2023,"M","45-49"
25,"Massachusetts",215510,1499,2023,"M","50-54"
25,"Massachusetts",222388,6200,2023,"M","55-59"
25,"Massachusetts",99344,5446,2023,"M","60-61"
25,"Massachusetts",136713,6038,2023,"M","62-64"
25,"Massachusetts",87190,4111,2023,"M","65-66"
25,"Massachusetts",111631,4223,2023,"M","67-69"
25,"Massachusetts",153282,4860,2023,"M","70-74"
25,"Massachusetts",108497,3926,2023,"M","75-79"
25,"Massachusetts",64128,3468,2023,"M","80-84"
25,"Massachusetts",49601,3224,2023,"M","85+"
25,"Massachusetts",167035,1567,2023,"F","00-04"
25,"Massachusetts",175009,6065,2023,"F","05-09"
25,"Massachusetts",189412,5713,2023,"F","10-14"
25,"Massachusetts",120535,1952,2023,"F","15-17"
25,"Massachusetts",105616,2688,2023,"F","18-19"
25,"Massachusetts",48099,4159,2023,"F","20"
25,"Massachusetts",48720,4802,2023,"F","21"
25,"Massachusetts",145510,5411,2023,"F","22-24"
25,"Massachusetts",235351,1374,2023,"F","25-29"
25,"Massachusetts",246137,2087,2023,"F","30-34"
25,"Massachusetts",242518,7144,2023,"F","35-39"
25,"Massachusetts",221962,6819,2023,"F","40-44"
25,"Massachusetts",205797,1530,2023,"F","45-49"
25,"Massachusetts",225120,1487,2023,"F","50-54"
25,"Massachusetts",231770,5724,2023,"F","55-59"
25,"Massachusetts",101866,4896,2023,"F","60-61"
25,"Massachusetts",151201,5705,2023,"F","62-64"
25,"Massachusetts",87511,3990,2023,"F","65-66"
25,"Massachusetts",127123,5199,2023,"F","67-69"
25,"Massachusetts",186342,5588,2023,"F","70-74"
25,"Massachusetts",138291,4399,2023,"F","75-79"
25,"Massachusetts",88306,3602,2023,"F","80-84"
25,"Massachusetts",90982,4271,2023,"F","85+"
25,"Massachusetts",7001399,NA,2023,NA,"total"
26,"Michigan",303091,1684,2010,"M","00-04"
26,"Michigan",322380,6284,2010,"M","05-09"
26,"Michigan",348182,6367,2010,"M","10-14"
26,"Michigan",223285,1896,2010,"M","15-17"
26,"Michigan",155576,2780,2010,"M","18-19"
26,"Michigan",78978,4636,2010,"M","20"
26,"Michigan",74612,4661,2010,"M","21"
26,"Michigan",186410,5265,2010,"M","22-24"
26,"Michigan",293837,2074,2010,"M","25-29"
26,"Michigan",285512,1906,2010,"M","30-34"
26,"Michigan",304108,5896,2010,"M","35-39"
26,"Michigan",330500,6041,2010,"M","40-44"
26,"Michigan",365442,1980,2010,"M","45-49"
26,"Michigan",375701,1690,2010,"M","50-54"
26,"Michigan",331534,5257,2010,"M","55-59"
26,"Michigan",120897,4570,2010,"M","60-61"
26,"Michigan",158663,4384,2010,"M","62-64"
26,"Michigan",82458,3778,2010,"M","65-66"
26,"Michigan",113193,3121,2010,"M","67-69"
26,"Michigan",145860,4104,2010,"M","70-74"
26,"Michigan",107898,3623,2010,"M","75-79"
26,"Michigan",80043,2869,2010,"M","80-84"
26,"Michigan",60600,2761,2010,"M","85+"
26,"Michigan",289289,1664,2010,"F","00-04"
26,"Michigan",307112,5554,2010,"F","05-09"
26,"Michigan",333029,5622,2010,"F","10-14"
26,"Michigan",208539,1692,2010,"F","15-17"
26,"Michigan",150558,2193,2010,"F","18-19"
26,"Michigan",80563,5150,2010,"F","20"
26,"Michigan",65541,3762,2010,"F","21"
26,"Michigan",180628,5754,2010,"F","22-24"
26,"Michigan",291967,1812,2010,"F","25-29"
26,"Michigan",290631,2159,2010,"F","30-34"
26,"Michigan",303057,5868,2010,"F","35-39"
26,"Michigan",339740,5605,2010,"F","40-44"
26,"Michigan",375300,1695,2010,"F","45-49"
26,"Michigan",390084,1579,2010,"F","50-54"
26,"Michigan",352921,5162,2010,"F","55-59"
26,"Michigan",123756,4581,2010,"F","60-61"
26,"Michigan",170646,4776,2010,"F","62-64"
26,"Michigan",88597,3375,2010,"F","65-66"
26,"Michigan",132420,3960,2010,"F","67-69"
26,"Michigan",165053,4210,2010,"F","70-74"
26,"Michigan",136129,3704,2010,"F","75-79"
26,"Michigan",121430,3804,2010,"F","80-84"
26,"Michigan",131824,3482,2010,"F","85+"
26,"Michigan",9877574,NA,2010,NA,"total"
26,"Michigan",298547,1937,2011,"M","00-04"
26,"Michigan",325697,6427,2011,"M","05-09"
26,"Michigan",333471,6248,2011,"M","10-14"
26,"Michigan",217186,2232,2011,"M","15-17"
26,"Michigan",154282,2355,2011,"M","18-19"
26,"Michigan",85798,4554,2011,"M","20"
26,"Michigan",76743,3805,2011,"M","21"
26,"Michigan",191460,5468,2011,"M","22-24"
26,"Michigan",292560,2245,2011,"M","25-29"
26,"Michigan",291271,2182,2011,"M","30-34"
26,"Michigan",295853,5777,2011,"M","35-39"
26,"Michigan",320696,5311,2011,"M","40-44"
26,"Michigan",354605,1685,2011,"M","45-49"
26,"Michigan",375140,1534,2011,"M","50-54"
26,"Michigan",341882,5906,2011,"M","55-59"
26,"Michigan",119786,4040,2011,"M","60-61"
26,"Michigan",172978,5044,2011,"M","62-64"
26,"Michigan",85251,2903,2011,"M","65-66"
26,"Michigan",117864,3119,2011,"M","67-69"
26,"Michigan",147538,3580,2011,"M","70-74"
26,"Michigan",105540,2636,2011,"M","75-79"
26,"Michigan",79147,3131,2011,"M","80-84"
26,"Michigan",65382,3363,2011,"M","85+"
26,"Michigan",284846,2020,2011,"F","00-04"
26,"Michigan",299576,5888,2011,"F","05-09"
26,"Michigan",328372,5893,2011,"F","10-14"
26,"Michigan",205390,1550,2011,"F","15-17"
26,"Michigan",144221,1899,2011,"F","18-19"
26,"Michigan",76861,4653,2011,"F","20"
26,"Michigan",72571,4202,2011,"F","21"
26,"Michigan",192842,4523,2011,"F","22-24"
26,"Michigan",292288,1868,2011,"F","25-29"
26,"Michigan",292665,1793,2011,"F","30-34"
26,"Michigan",295544,6755,2011,"F","35-39"
26,"Michigan",331974,6273,2011,"F","40-44"
26,"Michigan",362584,1599,2011,"F","45-49"
26,"Michigan",389583,1610,2011,"F","50-54"
26,"Michigan",354694,4438,2011,"F","55-59"
26,"Michigan",133264,4477,2011,"F","60-61"
26,"Michigan",183087,4400,2011,"F","62-64"
26,"Michigan",90909,3072,2011,"F","65-66"
26,"Michigan",131762,3494,2011,"F","67-69"
26,"Michigan",171502,4109,2011,"F","70-74"
26,"Michigan",140790,3731,2011,"F","75-79"
26,"Michigan",119868,3379,2011,"F","80-84"
26,"Michigan",132317,4092,2011,"F","85+"
26,"Michigan",9876187,NA,2011,NA,"total"
26,"Michigan",292588,1619,2012,"M","00-04"
26,"Michigan",316554,6107,2012,"M","05-09"
26,"Michigan",338507,6141,2012,"M","10-14"
26,"Michigan",214197,1732,2012,"M","15-17"
26,"Michigan",147065,2353,2012,"M","18-19"
26,"Michigan",81784,4265,2012,"M","20"
26,"Michigan",75683,4348,2012,"M","21"
26,"Michigan",201102,4192,2012,"M","22-24"
26,"Michigan",296755,2173,2012,"M","25-29"
26,"Michigan",290251,1996,2012,"M","30-34"
26,"Michigan",279365,5584,2012,"M","35-39"
26,"Michigan",328985,5682,2012,"M","40-44"
26,"Michigan",346069,2040,2012,"M","45-49"
26,"Michigan",371912,1667,2012,"M","50-54"
26,"Michigan",344523,4763,2012,"M","55-59"
26,"Michigan",127417,3940,2012,"M","60-61"
26,"Michigan",169473,4382,2012,"M","62-64"
26,"Michigan",102460,3250,2012,"M","65-66"
26,"Michigan",122151,2928,2012,"M","67-69"
26,"Michigan",150475,4060,2012,"M","70-74"
26,"Michigan",107577,3043,2012,"M","75-79"
26,"Michigan",79465,2517,2012,"M","80-84"
26,"Michigan",67071,2717,2012,"M","85+"
26,"Michigan",279057,1610,2012,"F","00-04"
26,"Michigan",301964,6169,2012,"F","05-09"
26,"Michigan",323772,6447,2012,"F","10-14"
26,"Michigan",200984,1412,2012,"F","15-17"
26,"Michigan",138683,2099,2012,"F","18-19"
26,"Michigan",79167,4627,2012,"F","20"
26,"Michigan",77848,4299,2012,"F","21"
26,"Michigan",193387,5021,2012,"F","22-24"
26,"Michigan",290462,1848,2012,"F","25-29"
26,"Michigan",294821,1839,2012,"F","30-34"
26,"Michigan",285110,5475,2012,"F","35-39"
26,"Michigan",331926,5397,2012,"F","40-44"
26,"Michigan",353911,1555,2012,"F","45-49"
26,"Michigan",385136,1587,2012,"F","50-54"
26,"Michigan",367584,5142,2012,"F","55-59"
26,"Michigan",133064,3916,2012,"F","60-61"
26,"Michigan",181631,4321,2012,"F","62-64"
26,"Michigan",109478,3160,2012,"F","65-66"
26,"Michigan",133631,3997,2012,"F","67-69"
26,"Michigan",176896,3989,2012,"F","70-74"
26,"Michigan",138680,3176,2012,"F","75-79"
26,"Michigan",118575,3570,2012,"F","80-84"
26,"Michigan",136164,3706,2012,"F","85+"
26,"Michigan",9883360,NA,2012,NA,"total"
26,"Michigan",293084,1776,2013,"M","00-04"
26,"Michigan",320593,6504,2013,"M","05-09"
26,"Michigan",327657,6800,2013,"M","10-14"
26,"Michigan",208634,1701,2013,"M","15-17"
26,"Michigan",144096,2109,2013,"M","18-19"
26,"Michigan",78591,4323,2013,"M","20"
26,"Michigan",76667,4036,2013,"M","21"
26,"Michigan",211842,5536,2013,"M","22-24"
26,"Michigan",298319,2007,2013,"M","25-29"
26,"Michigan",291701,2273,2013,"M","30-34"
26,"Michigan",277414,6061,2013,"M","35-39"
26,"Michigan",321808,6599,2013,"M","40-44"
26,"Michigan",335906,1977,2013,"M","45-49"
26,"Michigan",364935,1565,2013,"M","50-54"
26,"Michigan",356341,5057,2013,"M","55-59"
26,"Michigan",127283,3820,2013,"M","60-61"
26,"Michigan",168682,4346,2013,"M","62-64"
26,"Michigan",110389,3905,2013,"M","65-66"
26,"Michigan",123093,3621,2013,"M","67-69"
26,"Michigan",161921,3379,2013,"M","70-74"
26,"Michigan",109615,2850,2013,"M","75-79"
26,"Michigan",80514,2894,2013,"M","80-84"
26,"Michigan",69053,2718,2013,"M","85+"
26,"Michigan",277219,1488,2013,"F","00-04"
26,"Michigan",300614,6744,2013,"F","05-09"
26,"Michigan",316739,6832,2013,"F","10-14"
26,"Michigan",199199,1810,2013,"F","15-17"
26,"Michigan",139351,2670,2013,"F","18-19"
26,"Michigan",75963,4841,2013,"F","20"
26,"Michigan",75514,4399,2013,"F","21"
26,"Michigan",204564,5503,2013,"F","22-24"
26,"Michigan",293776,1726,2013,"F","25-29"
26,"Michigan",296727,1830,2013,"F","30-34"
26,"Michigan",279061,5697,2013,"F","35-39"
26,"Michigan",330820,5516,2013,"F","40-44"
26,"Michigan",340600,1681,2013,"F","45-49"
26,"Michigan",378442,1512,2013,"F","50-54"
26,"Michigan",374242,5536,2013,"F","55-59"
26,"Michigan",132691,4063,2013,"F","60-61"
26,"Michigan",189764,4761,2013,"F","62-64"
26,"Michigan",122518,3283,2013,"F","65-66"
26,"Michigan",133688,3623,2013,"F","67-69"
26,"Michigan",184016,4269,2013,"F","70-74"
26,"Michigan",139352,3838,2013,"F","75-79"
26,"Michigan",116790,4098,2013,"F","80-84"
26,"Michigan",135834,4295,2013,"F","85+"
26,"Michigan",9895622,NA,2013,NA,"total"
26,"Michigan",292656,1840,2014,"M","00-04"
26,"Michigan",311932,5559,2014,"M","05-09"
26,"Michigan",326907,5624,2014,"M","10-14"
26,"Michigan",206153,1592,2014,"M","15-17"
26,"Michigan",139674,2092,2014,"M","18-19"
26,"Michigan",79284,4207,2014,"M","20"
26,"Michigan",70130,3709,2014,"M","21"
26,"Michigan",222787,5229,2014,"M","22-24"
26,"Michigan",306200,2340,2014,"M","25-29"
26,"Michigan",295021,2148,2014,"M","30-34"
26,"Michigan",283247,5872,2014,"M","35-39"
26,"Michigan",305513,6105,2014,"M","40-44"
26,"Michigan",327437,1926,2014,"M","45-49"
26,"Michigan",362711,1467,2014,"M","50-54"
26,"Michigan",347520,5292,2014,"M","55-59"
26,"Michigan",135507,3657,2014,"M","60-61"
26,"Michigan",178775,4260,2014,"M","62-64"
26,"Michigan",106873,3667,2014,"M","65-66"
26,"Michigan",129531,3779,2014,"M","67-69"
26,"Michigan",175257,4938,2014,"M","70-74"
26,"Michigan",116345,3380,2014,"M","75-79"
26,"Michigan",77098,2744,2014,"M","80-84"
26,"Michigan",68699,2680,2014,"M","85+"
